record_id,video_url
record_8bb6632b-ef94-4387-8e0c-08eb44265a71,http://www.walsh-bailey.com/
record_50bd3a93-0dc6-4cdb-ac56-186b8778d0ea,http://www.david.net/
record_72ed05f4-d1d1-4d9c-917b-c012f9f9131a,https://barnes-watts.com/
record_112c12fe-684b-4a8f-8ef4-99c9f8bf81f9,https://www.harvey-freeman.com/
record_9006804b-8f34-4d98-9b07-821ee0bd33e7,http://www.lowe-parker.com/
record_15de3678-fa38-48f1-8c7e-c522fc280c57,https://mathis-jones.com/
record_9eb33f0e-fc62-4ede-a558-a13a9276391e,https://www.tucker.com/
record_139c8bf1-0d73-4e5a-8002-4f11e98eb4a9,https://www.deleon.com/
record_ca767f2b-60a8-4896-a9e3-952ebb6c59f0,https://horn-sullivan.info/
record_9b901034-59cf-4707-9bc4-76dd800de8a8,https://www.trevino.com/
record_44f6b1da-e58e-4695-89e4-d164b9969495,https://campos.com/
record_0530b445-895d-457b-ab7f-c83248085942,https://www.davis.com/
record_9ad0e08a-2a3a-45d3-ae20-8e8c6b6869fc,http://dalton.com/
record_3856a09e-1dbe-4f5d-a660-99bb2e76ed83,http://www.schroeder.biz/
record_c6f2cf1e-06b6-466a-96e6-0f8c082cfa7f,https://scott.org/
record_0d449267-3db5-49c6-85de-23e51421e6fd,https://www.jensen.com/
record_75d9658c-3f72-4f4f-ae9a-5f48c18f488e,http://cohen.com/
record_107e6408-cced-46e1-99f3-c49c25480e13,https://www.swanson.biz/
record_13de16ad-8248-4ddc-8aa9-098676cd092e,http://moore.com/
record_da508e80-6764-4676-b055-ee656ccb5071,https://curry-chambers.com/
record_cc1c10f5-02db-46ad-81ac-a91b24c8b386,https://www.woods.info/
record_6b808638-bae8-4a90-beca-c8f224e50ddb,http://www.greer.com/
record_0ded020d-1641-4f39-9f5d-519a6f267811,https://smith-pollard.biz/
record_c93514e4-3fb3-43e5-ac4e-0b80b8793101,https://reed.net/
record_f47a6989-bfe5-40d2-9245-35baaae6c7b4,https://www.stuart.com/
record_f4b41a20-2d7e-424e-9a7b-b4fbecfb8162,https://www.gonzales.info/
record_3a24c473-f4c0-4556-b8b5-6063a3a8ff4f,http://nicholson.net/
record_cabbf6ad-0e39-4c7e-9c06-7b0ddb22edfa,https://www.bishop.info/
record_e0ead86c-b187-4e50-8b40-ebdd95396f3e,http://www.flores.org/
record_abb6cfa1-6ac2-4044-a181-79b8092c689c,http://www.terrell.com/
record_752cbafe-9b7f-487f-a57b-9c79998ef08d,https://graham.com/
record_6819360c-7121-470f-84d9-2c9d83ff36fe,http://murphy-spencer.biz/
record_bab18e98-39da-4e3e-bba8-0ca1d6f698d5,http://www.harvey.biz/
record_bad09a23-31df-4e6f-a98d-4758cb8dc768,https://jenkins-harrison.com/
record_a11e062e-2a95-4947-a9eb-db47d1c2066d,https://fernandez.com/
record_3674e705-2e45-4c3b-9535-9d68bcc9b9a7,http://young.net/
record_8e8e27bb-b28d-4f5d-926a-7ec0389f8db9,http://www.decker.org/
record_4f0abb40-f4cf-4cb2-b191-8ca3a65aeed2,https://www.paul-khan.com/
record_e8027d32-eaaa-4d5f-9f7b-f364b757d88d,https://osborn.com/
record_bfe5b70d-1718-4939-b660-fef95515d738,https://www.williams.com/
record_b1da3adb-12cb-4950-9b3f-298b020861c2,http://logan.com/
record_5fd917c3-8a4d-4555-be72-23d775b09d67,https://walker-aguilar.com/
record_f1b2e7d1-789e-46fc-9e35-b0d837b37310,http://smith.org/
record_13260326-5157-4036-a291-2088f15b01c0,https://wood.com/
record_e0cb1f8b-3e03-4e07-8453-7f6aab24d017,https://www.boyd-thomas.com/
record_599e8ced-2efb-4d7a-b8c1-af795e6a6ebb,http://jones.com/
record_68442a00-53f7-4457-a18c-3dafdec66ce0,https://brennan.com/
record_f685522e-a962-4ea9-abc6-f3e5ca16026a,https://www.pruitt.com/
record_5720ffe4-832f-4b64-a58f-fcbd4878e04c,http://spencer-wolf.com/
record_e9d52f98-2892-438c-8cf1-031ae55ab2d2,https://www.cross.org/
record_68679ae0-b781-4ce6-95b0-6f2ec59c3f19,http://www.rowe.com/
record_19145c49-1305-444a-808b-da859ecb16b6,http://parker.com/
record_14b03df2-8441-4d27-9fc5-080d91d06cab,http://bradford.biz/
record_936b5a2b-85c6-4246-af4f-83d873981b37,http://hayes.com/
record_f8be762e-0dad-4f51-a1f6-2029b9023df5,https://www.wood.com/
record_19904a6e-e7c4-4446-a2af-8ac6dcc088c5,https://singleton.info/
record_46705062-4f8f-4f4a-a654-2918bdf77b33,https://burke-montgomery.com/
record_c3bd5af5-2dbb-4810-afe7-fb6cb6fe10c7,https://jones.com/
record_b57f6558-3bac-4c09-8d28-f34762e0e766,http://clark.com/
record_f4b2011b-41e0-4325-b4bf-9180ad88f3ad,http://carter.biz/
record_10ade465-c371-434c-a11b-9827c7372864,http://www.nguyen.com/
record_116fbdd6-e706-41f7-9809-12e174e48e8f,https://frazier.com/
record_a4def318-67e8-4b62-82e9-40f11c765016,https://thompson.com/
record_44fa4278-a69e-410f-8e15-435835358c0b,https://powers.info/
record_3bb6989e-e0a9-4b0c-b639-6212a1cd577f,https://pratt.info/
record_75b39560-fb4f-492a-9558-5bcb8125f648,https://www.greene.org/
record_f0fcf759-2df7-437b-b497-b6cc4a3d726e,http://www.choi.biz/
record_a882909c-13c6-40e8-8220-508c670c5084,https://www.preston-black.com/
record_25c208d8-870f-4c95-926d-b5583f630609,https://brown-lee.com/
record_3c4c76bb-1149-4ef5-93da-be9975fbddc7,http://www.wright-campos.com/
record_287ff23b-bc8a-49e9-a948-e0b4632b8acd,http://costa.com/
record_12a99696-f614-4877-b185-78a9798303c3,https://www.forbes.org/
record_be8a6602-416d-4296-88de-3aeb560851e9,http://myers.com/
record_be1c3da9-eae8-4420-9eae-de14c5c0ae43,http://www.harris.com/
record_e202e055-ecbf-42ed-974e-09ecd6e4c9c8,http://www.freeman-ellis.com/
record_c6007aeb-b699-4d51-9aad-ce7bf73d9a79,http://mcguire.org/
record_e6b9bed2-4cc0-49d4-9827-1309c4efdf91,http://www.choi-kline.org/
record_c5fbf565-7ad4-4f87-9eca-94df59a5abc8,http://prince.com/
record_feb7b4d5-035e-4362-b749-03443b0d1246,http://www.smith-lewis.info/
record_ac314ebd-1cdc-4d37-9f71-e42b1b7bdc98,http://bailey.info/
record_e21d7680-8382-4d1c-a2ba-e8dfdd16faf4,https://ramirez.biz/
record_62501028-6e51-411f-ab29-7aeac15206b2,http://james-lamb.com/
record_db11704f-964b-429d-a58b-71ab7637c99e,https://parks.biz/
record_cea680d9-8885-40fd-8512-b35747056fd8,http://melton.com/
record_26a4bdc2-c50d-41d2-8866-55fc55b42bec,http://www.cruz.com/
record_7c663cc0-f24f-4c0e-b2c3-38006149ffaa,http://www.davis.org/
record_cc3e3645-fdab-4b4e-a970-690d98dcc4fa,https://www.hernandez.net/
record_29d2aa57-612f-4e33-be3a-8565bd50e14e,http://horne.info/
record_53f88bda-1e48-4fa2-9bbd-6083c6790281,http://www.decker.com/
record_4d4bac15-d549-47ab-8d70-e269eb461701,https://www.nunez.com/
record_69516c64-76a9-4715-a899-0d513ee57a79,https://morton.com/
record_28620506-e26d-4153-a70d-0383fba8f2f9,http://maxwell.com/
record_8bd6e125-a547-4002-bb12-a04699e6c394,http://www.rowland.info/
record_2f3b0a2e-a1ca-4e13-93a4-0ad082ffdeef,https://www.baldwin.org/
record_8d4d518b-e60b-4eaa-844b-22d8e340d3b8,http://www.davis.com/
record_438e7ddb-d3d6-421f-a3a8-37dc1f0f7f96,https://jones-smith.net/
record_f6dee316-dc00-49f3-a72f-c80fad1c2468,https://braun-rowland.com/
record_45af6edf-7730-4456-a75f-7a6369660fbf,https://estrada-roberts.com/
record_dafaf6b5-337e-4c6e-be26-3b45d32bcbb2,http://brown.com/
record_b17c11b8-5427-4ef1-a46a-75712c6d3945,http://barron.com/
record_2c9424e7-8d62-4bfb-b498-486959eb2f8d,http://www.lopez.com/
record_4456e933-c880-49e4-9312-729e44737d9e,http://www.james.net/
record_2ee5f894-12cb-4460-9307-8a65965e057a,https://nolan.com/
record_79603d8c-f81a-4702-b1b3-76b21024be47,https://www.soto-whitaker.com/
record_3e3234fe-828f-421c-9f96-cca6b3ea86a0,http://lopez.info/
record_e73434f5-e1e8-4b9e-8561-c955bda63a51,https://frederick-navarro.com/
record_7feeec7d-43bf-446c-8f87-f88ca4b9ccac,http://www.rhodes-castro.com/
record_f025ecbc-9ff3-461e-b712-78a0dfa2b5f4,https://smith.com/
record_4b767991-ff73-4219-9527-5ed1758a3128,http://www.smith.com/
record_c3f90c67-bf41-4f04-89cc-afbfa663a4cc,https://www.collier.biz/
record_fd80672c-632d-448e-821b-6b6ccb913a56,http://russell-moore.com/
record_54769c38-d17a-4bf2-8fb1-5c3b1478dcd1,http://www.hicks.info/
record_1a14a479-c7d6-4aee-86c2-378285aee31a,https://www.jackson.biz/
record_ef37ca2b-ff97-49b0-8eaa-b1a426c283f9,http://daugherty.info/
record_260b88f1-7b3c-4367-b4c5-da1ac8b218ba,https://soto-moore.biz/
record_0c2bba22-c85f-4711-9494-1a36473e7d62,http://juarez-coleman.com/
record_df838969-26c5-40ec-b019-f2290638a938,https://www.mcintyre-garcia.org/
record_92962e07-d73e-461f-8820-3ee3d700d6c4,https://www.lloyd.com/
record_2b274770-1c14-4203-8cfa-30bd7153ed33,http://foster.org/
record_8ff12077-dd4b-40f0-a0ce-4530ee91f567,http://stewart-williams.com/
record_655408b9-ca32-4587-8d73-de0404371192,http://www.fields.com/
record_635c85ea-b859-4d12-905a-896feec13863,https://www.fox.info/
record_4b31dcb6-9c27-4675-80e5-12ffdba0c7eb,https://cook-poole.info/
record_95754f72-e6b4-4122-8638-e630d83400ef,https://young-washington.com/
record_d85371ab-2b58-4a6c-8b0c-8fb989c850a0,https://www.jordan-ray.net/
record_22ea7046-94c2-4a0c-af63-b86468d1dfc8,https://duffy.com/
record_ec8f601a-24e9-43c6-b408-6097140e6124,http://stevens-hall.com/
record_a123282c-ef12-4428-b531-911fb49ceeb2,http://www.hayes-stevens.com/
record_b9a6fcfa-db65-4b5c-be6e-5e654dfe6565,http://walker.info/
record_4f4f27a7-03f8-4adb-b96e-93adf9eb4e62,https://www.smith.com/
record_5a42d52d-f563-4620-95de-9d7b8ccfb7ee,https://www.allen.com/
record_1cdb58bb-7e02-4651-9835-b3d61961aa67,https://www.schneider-fisher.com/
record_011abdb5-bca4-45b9-af26-bb5ccc8da9c4,http://sanchez.net/
record_0e479397-8127-45ec-b1f3-3430445ab151,http://www.smith.org/
record_0a0a855b-95d0-4ec6-bfd3-17087fdee94e,https://www.young-brown.info/
record_acf6e9ee-ee0a-4d0c-8952-374b188d3461,https://powell.com/
record_7c4e7471-2c95-4dce-9d11-d21daa3dfdea,http://www.duran.org/
record_861acd15-c45a-455b-a757-2bebaba5a46f,https://www.roy.com/
record_d1fd385f-88a1-4914-8a55-705fe6c9b4b0,http://thornton.org/
record_86fd2ce1-f5c7-4960-a68a-d63b90786f9f,http://wood.com/
record_1a0931a4-5151-4c26-8e0d-a198e36d3286,http://www.adams-hodges.com/
record_bdcbfcc9-3504-45d5-b980-843fe62baba0,https://hill-phelps.com/
record_88f8e823-9cdc-4979-a6c5-740e58f9733b,http://webster.com/
record_8f02a9a5-7b26-428c-bb3f-9a7b0e21bf74,http://scott.com/
record_89a07e11-896c-466a-8df8-719726278af9,https://cunningham.com/
record_9de949f3-dda1-488e-91d0-4ecae463b844,http://estrada-armstrong.com/
record_daf3e919-b66b-4a1d-8b2e-e6811d1fc129,http://smith-williams.com/
record_e340845c-0636-4e67-a31a-8f134beecf8b,https://www.berry-oconnell.net/
record_721896e4-950c-40f8-82d3-8a5fadabdcd5,http://chen.biz/
record_ec3ff8d1-ab60-4024-b09a-b0b80fac442d,https://lewis-anderson.com/
record_6e6dbc34-d4d3-4641-abba-c5e79f455f4f,http://www.evans-mills.com/
record_8621587f-0e2f-4df7-9144-eff8ff237bc0,https://villanueva.com/
record_86fefc93-9ebe-497c-ad49-c5110ea4d53e,https://www.gross.com/
record_a4fbbe6a-e889-4011-b70e-bca32aa0cfa7,https://nguyen.com/
record_c227aaa7-8891-4423-8f01-341b0c463689,https://www.cole.com/
record_1546d141-12a1-4dc6-a6bb-1051ff052f21,https://www.ruiz-hill.org/
record_186d8964-ea97-464e-81f3-419bab0c1e19,http://www.lopez.com/
record_62012d8b-ba73-42b8-ae70-a2d269a45b73,https://www.miller-leblanc.biz/
record_d138518e-7915-4789-aada-18bb2677fa34,https://www.mora.org/
record_7f91625b-7c86-4685-bfed-cee0b737ebd5,http://www.mejia-myers.com/
record_56efb6d5-66d0-4c33-ab52-9cd1ca276a8c,http://rich.com/
record_63701f7f-6adf-469b-875e-e6a16379aa85,http://www.rogers.net/
record_e2328523-7fac-4a62-8c4e-c71164f9f904,https://gray.com/
record_5e9cc2d5-0d4b-4a2a-bceb-fd7bced6ba22,http://griffin-norman.com/
record_19c5ba97-db80-4c0b-ae07-097683659ef5,https://www.mccoy.com/
record_f68d7e82-16c2-44af-81ca-6530deee37c3,http://cooper.com/
record_cf945657-f251-4242-abb0-d6027c0c7872,https://www.chavez.com/
record_91c68f61-4a04-4486-a93a-17a249c6583e,https://www.jones-white.net/
record_0fbf9111-f1be-4387-aab7-f92bd37bc1dd,https://www.johnson.info/
record_48b33067-40e0-4e17-9507-da7b8effca37,https://smith-ho.com/
record_364566aa-d6ae-44e2-b758-4f5d1bd1e9bd,http://www.garza-wilson.com/
record_edac2e9e-949a-49d6-b396-d16a5e712fbe,http://www.martin-davila.com/
record_c0a1053b-0f23-4004-a76b-39197a5647f6,https://martinez.info/
record_65385dd8-4027-411a-8019-fb26073fcaa1,https://www.hubbard.com/
record_6886ee1b-be5c-4f7a-ad58-bf91131591df,http://www.bell.org/
record_4e6c5fe8-065e-46d7-bc3a-5ab3396d60a8,https://www.lopez.com/
record_5075f1e5-98c1-455d-9ab5-cd4c388931e9,http://www.smith.com/
record_cbf93efd-2deb-48ae-ad73-83aa088c6f13,https://www.jackson.biz/
record_bb812c62-19fa-4363-bf7d-9c8461f7d4b0,http://www.jackson.com/
record_ecf277a6-cfe9-4c17-8115-f2616518896f,http://mitchell.info/
record_49d4af42-1ea1-478e-bb37-df98a09fdc2a,http://www.chambers.com/
record_1867aa29-7213-4420-a1d1-3268d65a405f,http://www.lee-carter.biz/
record_f9220687-10b1-469c-888b-e306ed7a3376,https://www.austin-bonilla.com/
record_7cad7744-8a60-43cf-9844-1904c40e33e1,http://arroyo.com/
record_11843f11-785e-477c-9d1f-ab526c8ea827,https://hull-robertson.com/
record_1410ef29-5614-458a-a060-79a0ec1baf8e,https://www.romero.com/
record_34e46992-22f1-44c3-89f6-8a13c523590e,https://fitzpatrick.com/
record_ba9fe65f-8e37-453d-a8b7-63ff1352c0ab,http://miles-burns.com/
record_7e060245-a6f5-4c70-887d-988185d9f058,https://anderson-jones.com/
record_0e6657d5-343a-4d98-bbac-96c3f525255d,https://everett.org/
record_a6688c02-6b36-4884-af4a-927c1ab2945d,https://www.spencer.biz/
record_8dee19c1-1280-4cca-a0cc-ecc8e7d55956,http://www.barker.com/
record_507d213c-fb4d-468c-b0da-98fa33661da2,https://www.jones.com/
record_d9b36f02-c275-446a-a172-077fc6bd72c2,http://house-martinez.org/
record_d5bcfcbe-9fc5-4be8-b9b2-3e5ffb81997e,http://ponce.com/
record_2fcb379e-d4f4-48a5-9fd2-86620c174239,http://www.zimmerman.com/
record_7383ec64-5935-4a27-b079-d4d7fc1cee4b,http://www.miller.biz/
record_98804f17-5247-4dad-99ef-3783da8806d1,http://www.allen-walton.com/
record_e96062d6-72db-47ad-946d-b4695b892941,https://montes.com/
record_7b6e8f40-5b0a-45df-b2a9-990a658dbbf2,http://gomez.com/
record_40ee9ef5-ac26-4c28-a7f3-a7669150fde7,http://www.torres-miller.com/
record_2ac70faf-087a-4c32-a523-45150fcd565d,https://www.hansen-cunningham.org/
record_66bd68bd-79a8-4a50-9767-053518e2a32f,http://love.com/
record_ab1f5cd9-9d15-4f4c-8319-30dbe09a4791,http://bolton.com/
record_0e4952cc-3445-4fe6-80c9-867e98ae4233,http://www.sellers-armstrong.org/
record_4f133041-c21e-470c-924b-4853458c588c,http://www.franklin-summers.com/
record_b191b215-2cd0-4e5b-8e6c-a2d39b8c1ba8,https://www.carrillo-jones.com/
record_2c9d0def-b9e4-4577-a023-3aad8ce11806,http://www.ward-contreras.com/
record_acf822d8-749b-4c72-bfb0-9b36d3b01018,https://www.ferguson.com/
record_9338f52e-5e5a-4291-8482-26ad2eff568c,http://www.gilmore.com/
record_bcbde20c-1793-467a-949f-83def0680ce0,http://www.bates-adams.com/
record_fb12d372-e496-4185-b8f5-2d7ccbcfd967,https://www.moore.net/
record_d53185ea-7924-4a9b-9b5e-758ab5ad6aa7,https://clark-fitzpatrick.com/
record_a3ba952a-ee65-4a9a-9369-32ee87edc043,https://www.price-rodriguez.com/
record_b59fd959-660b-4b95-9f96-2ac5fae5be2d,http://bright-davis.com/
record_fe510228-9579-4b6d-84e0-5368ad51865f,http://jackson.com/
record_4977a1d7-f2a7-4b43-8c23-24c82a769ca9,http://www.juarez-barber.com/
record_46dc8cf0-3c1e-47de-ae82-8f5a0f68c5a2,https://www.bryant.com/
record_51ce85ef-9b2a-4faf-9510-b674b66a6488,https://huang-myers.com/
record_a467c161-8595-499d-a7ec-564d45bc16ca,https://www.castaneda.com/
record_d73cb3e3-39bb-462f-aa34-0496723a8a41,https://www.higgins.com/
record_5a00ced2-cdc7-4ae3-ab43-17bc56ebdf43,https://www.perez.com/
record_eb680829-00ec-4b9d-a26d-170a9cd46c81,http://www.mckenzie.info/
record_6e8fb310-a75f-433e-93b5-14fc66eea32d,http://young.com/
record_f6de5de1-a33b-44cc-8014-2f526e2f8019,https://dixon.com/
record_f040a82e-6284-4867-bfef-717769c45ab1,https://www.gray-brown.com/
record_6dbef54c-3267-45f7-a49f-62239a2cfc14,http://www.smith.info/
record_602a6db2-1784-45d2-8645-1c141f25a049,https://spencer.com/
record_977cea8c-7812-4981-98d0-c418c75ea602,http://www.hill.net/
record_ee64347e-ca6a-4932-a4ff-216dff215f80,http://www.johnson-jordan.com/
record_2197ab44-9ed1-4d88-bdff-0397e0faf963,https://www.baker.com/
record_4a1c0465-1b20-4d54-9b8f-40de970cb125,http://taylor-erickson.com/
record_d238e36b-21fb-423b-aa10-43e34de75e73,https://www.hubbard.biz/
record_9064851e-49a2-47f6-bc56-38ab2431ac91,http://www.lopez.com/
record_94cfe8db-3444-47b8-a780-be141d1f0c97,http://www.nelson.com/
record_8a43672d-209a-47d5-a619-c52837883438,https://www.olsen.com/
record_07cc0f35-e55a-4297-a9c8-701230879785,https://www.mclean.info/
record_33ad4575-b086-4180-bfc4-227ac52e7c95,https://phillips.com/
record_0e17ad58-f2ea-4e6c-9241-0573cad98c3d,http://www.ramos-jones.com/
record_a7e2c56c-9b31-4183-ada8-64340c9581ba,https://www.love.com/
record_3977ea3e-9b4b-409b-8a67-45fbb57524ff,https://www.anderson-goodwin.org/
record_02f83e47-8036-4384-a2cb-52dd60e63fc1,https://www.evans.org/
record_9bd7a610-cf9b-454f-b282-bb4b451fdd7a,https://www.cook.com/
record_d8bfd047-339c-41d4-bc88-59f7923c72eb,https://www.leonard.com/
record_cc6b5fab-a166-46b3-8885-e40eae870082,https://www.vang.com/
